縣市,縣市人數,地址,等級,公廁所在場所,公廁性質,尿布台組,數字
宜蘭縣,448865,宜蘭縣礁溪鄉大義村中山路一段51號,特優級,宗教禮儀場所,女廁所,0,1
宜蘭縣,448865,宜蘭縣礁溪鄉三民村礁溪路三段266號,特優級,商業營業場所,女廁所,0,1
宜蘭縣,448865,宜蘭縣礁溪鄉三民村礁溪路3段38號,特優級,商業營業場所,女廁所,0,1
宜蘭縣,448865,宜蘭縣礁溪鄉吳沙村站前路24號,特優級,交通,無障礙廁所,0,1
新北市,4043220,新北市鶯歌區南靖里文化路152號,特優級,商業營業場所,女廁所,0,1
新北市,4043220,新北市鶯歌區南靖里文化路152號,特優級,商業營業場所,男廁所,0,1
新北市,4043220,新北市鶯歌區南靖里文化路363號,特優級,商業營業場所,女廁所,0,1
新北市,4043220,新北市鶯歌區南靖里文化路363號,特優級,商業營業場所,混合廁所,0,1
新北市,4043220,新北市三峽區秀川里長福街1號,特優級,宗教禮儀場所,男廁所,0,1
新北市,4043220,新北市三峽區永館里民生街186號,特優級,商業營業場所,男廁所,0,1
新北市,4043220,新北市三峽區永館里文化路72號,特優級,商業營業場所,混合廁所,0,1
新北市,4043220,新北市三峽區永館里中山路18號,特優級,文化育樂活動場所,男廁所,0,1
新北市,4043220,新北市三峽區永館里鳶峰路,特優級,文化育樂活動場所,男廁所,0,1
新北市,4043220,新北市三峽區礁溪里介壽路一段193號,特優級,商業營業場所,混合廁所,0,1
新北市,4043220,新北市三峽區鳶山里復興路316號,特優級,商業營業場所,男廁所,0,1
新北市,4043220,新北市三峽區鳶山里中山路與文化路口,特優級,公園,混合廁所,1,1
新北市,4043220,新北市三峽區龍埔里國光街60號,特優級,公園,男廁所,0,1
新北市,4043220,新北市三峽區大埔里中正路2段362號,特優級,商業營業場所,男廁所,0,1
新北市,4043220,新北市三峽區大埔里中正路2段165號,特優級,商業營業場所,男廁所,0,1
新北市,4043220,新北市三峽區嘉添里白雞155號,特優級,交通,男廁所,0,1
新北市,4043220,新北市三峽區插角里插角80號,特優級,觀光地區及風景區,男廁所,0,1
新北市,4043220,新北市三峽區有木里有木174-1號,特優級,觀光地區及風景區,男廁所,0,
新北市,4043220,新北市三峽區溪北里介壽路3段114號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市三峽區溪北里介壽路3段131號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市三峽區溪南里介壽路1段385號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市三峽區溪東里溪東89號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市三峽區介壽里永安街9巷5號,特優級,文化育樂活動場所,男廁所,0,
新北市,4043220,新北市三峽區中正里中正路1段307號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市淡水區賢孝里淡金路496號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市淡水區賢孝里淡金路496號,優等級,商業營業場所,女廁所,0,
新北市,4043220,新北市淡水區興仁里淡金路3段446號,優等級,商業營業場所,男廁所,0,
新北市,4043220,新北市淡水區興仁里淡金路3段446號,優等級,商業營業場所,女廁所,0,
新北市,4043220,新北市淡水區忠山里樁子林18號,特優級,宗教禮儀場所,男廁所,0,
新北市,4043220,新北市淡水區忠山里樁子林18號,特優級,宗教禮儀場所,女廁所,0,
新北市,4043220,新北市淡水區新義里中山北路1段105號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市淡水區新義里中山北路1段105號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市淡水區新義里中山北路1段151號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市淡水區新義里中山北路1段151號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市淡水區水源里北新路3段36號,特優級,交通,男廁所,0,
新北市,4043220,新北市淡水區水源里北新路3段36號,優等級,交通,女廁所,0,
新北市,4043220,新北市淡水區水源里北新路3段36號,特優級,宗教禮儀場所,男廁所,0,
新北市,4043220,新北市淡水區水源里北新路3段36號,特優級,宗教禮儀場所,女廁所,0,
新北市,4043220,新北市淡水區竹圍里民權路86號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市淡水區竹圍里民權路86號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市淡水區民生里民生路27號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市淡水區民生里民生路27號,優等級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市淡水區竿蓁里中正東路36號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市淡水區竿蓁里中正東路36號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市淡水區竿蓁里淡金路101號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市淡水區竿蓁里淡金路101號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市淡水區竿蓁里中正東路一段3巷1號,優等級,公園,男廁所,0,
新北市,4043220,新北市淡水區竿蓁里中正東路一段3巷1號,優等級,公園,女廁所,0,
新北市,4043220,新北市淡水區幸福里中正東路1號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市淡水區幸福里中正東路1號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市淡水區學府里淡金路1段69號,優等級,商業營業場所,男廁所,0,
新北市,4043220,新北市淡水區學府里淡金路1段69號,優等級,商業營業場所,女廁所,0,
新北市,4043220,新北市淡水區幸福里中正東路37號,特優級,商業營業場所,混合廁所,0,
新北市,4043220,新北市淡水區鄧公里鄧公路15號,特優級,宗教禮儀場所,男廁所,0,
新北市,4043220,新北市淡水區鄧公里鄧公路15號,優等級,宗教禮儀場所,女廁所,0,
新北市,4043220,新北市淡水區民安里中正路73號,優等級,商業營業場所,混合廁所,1,
新北市,4043220,新北市淡水區民安里中正路200號,特優級,宗教禮儀場所,男廁所,0,
新北市,4043220,新北市淡水區民安里中正路200號,優等級,宗教禮儀場所,女廁所,0,
新北市,4043220,新北市淡水區新生里文化路65號,特優級,文化育樂活動場所,男廁所,0,
新北市,4043220,新北市淡水區新生里文化路65號,特優級,文化育樂活動場所,女廁所,0,
新北市,4043220,新北市淡水區文化里中正路28巷1號,特優級,觀光地區及風景區,男廁所,1,
新北市,4043220,新北市淡水區文化里中正路28巷1號,特優級,觀光地區及風景區,女廁所,0,
新北市,4043220,新北市淡水區沙崙里觀海路199號,特優級,交通,男廁所,1,
新北市,4043220,新北市淡水區沙崙里觀海路199號,特優級,交通,男廁所,0,
新北市,4043220,新北市淡水區沙崙里觀海路199號,特優級,交通,男廁所,0,
新北市,4043220,新北市淡水區沙崙里觀海路199號,特優級,交通,男廁所,0,
新北市,4043220,新北市淡水區沙崙里觀海路199號,特優級,交通,女廁所,1,
新北市,4043220,新北市淡水區沙崙里觀海路199號,特優級,交通,女廁所,1,
新北市,4043220,新北市淡水區沙崙里觀海路199號,特優級,交通,女廁所,1,
新北市,4043220,新北市淡水區沙崙里觀海路199號,特優級,交通,女廁所,1,
新北市,4043220,新北市淡水區沙崙里觀海路199號,特優級,交通,男廁所,0,
新北市,4043220,新北市淡水區沙崙里觀海路199號,特優級,交通,男廁所,0,
新北市,4043220,新北市淡水區沙崙里觀海路199號,特優級,觀光地區及風景區,女廁所,0,
新北市,4043220,新北市淡水區沙崙里觀海路199號,特優級,觀光地區及風景區,女廁所,1,
新北市,4043220,新北市淡水區竹圍里民族路17巷2號,特優級,宗教禮儀場所,女廁所,0,
新北市,4043220,新北市三重區六合里自強路二段50巷22號,特優級,文化育樂活動場所,男廁所,0,
新北市,4043220,新北市汐止區禮門里中正路287號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市汐止區禮門里中正路287號,特優級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市汐止區智慧里大同路二段37號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市汐止區智慧里大同路二段37號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市汐止區信望里信義路1號,特優級,交通,男廁所,0,
新北市,4043220,新北市汐止區信望里信義路1號,特優級,交通,女廁所,0,
新北市,4043220,新北市瑞芳區頌德里汽車路89號,特優級,觀光地區及風景區,女廁所,0,
新北市,4043220,新北市瑞芳區頌德里汽車路89號,特優級,觀光地區及風景區,無障礙廁所,1,
新北市,4043220,新北市汐止區城中里建成路59巷2號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市汐止區城中里建成路59巷2號,特優級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市汐止區秀峰里忠孝東路9號,特優級,文化育樂活動場所,男廁所,0,
新北市,4043220,新北市汐止區秀峰里忠孝東路9號,特優級,文化育樂活動場所,女廁所,0,
新北市,4043220,新北市汐止區復興里新台五路一段115號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市汐止區復興里新台五路一段115號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市汐止區復興里新台五路一段115號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市汐止區復興里新台五路一段115號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市汐止區復興里復興路1-1號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市汐止區復興里復興路1-1號,特優級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市汐止區復興里忠孝東路1號,特優級,交通,男廁所,1,
新北市,4043220,新北市汐止區復興里忠孝東路1號,特優級,交通,女廁所,1,
新北市,4043220,新北市汐止區茄苳里新台五路二段236號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市汐止區茄苳里新台五路二段236號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市汐止區茄苳里茄苳路225巷35號,特優級,文化育樂活動場所,男廁所,0,
新北市,4043220,新北市汐止區茄苳里茄苳路225巷35號,特優級,文化育樂活動場所,女廁所,0,
新北市,4043220,新北市汐止區茄苳里茄苳路225巷35號,特優級,社福機構、集會場所,混合廁所,0,
新北市,4043220,新北市汐止區長安里長安路17號,特優級,交通,男廁所,0,
新北市,4043220,新北市汐止區長安里長安路17號,特優級,交通,女廁所,0,
新北市,4043220,新北市汐止區長安里長興街一段50號,特優級,文化育樂活動場所,無障礙廁所,0,
新北市,4043220,新北市汐止區長安里長興街一段50號,特優級,文化育樂活動場所,混合廁所,0,
新北市,4043220,新北市汐止區長安里長興街一段50號,特優級,社福機構、集會場所,混合廁所,0,
新北市,4043220,新北市汐止區保安里大同路三段186-1號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市汐止區保安里大同路三段186-1號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市汐止區保安里大同路三段340巷6號-1,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市汐止區保安里大同路三段340巷6號-1,特優級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市汐止區保長里大同路三段575號,特優級,商業營業場所,混合廁所,0,
新北市,4043220,新北市汐止區保長里大同路三段575號,特優級,商業營業場所,無障礙廁所,0,
新北市,4043220,新北市汐止區保長里保長路51巷11號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市汐止區鄉長里鄉友街10號,特優級,社福機構、集會場所,無障礙廁所,0,
新北市,4043220,新北市汐止區江北里汐萬路一段39號,特優級,商業營業場所,無障礙廁所,0,
新北市,4043220,新北市汐止區江北里汐萬路一段39號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市汐止區江北里汐萬路一段81號,特優級,文化育樂活動場所,男廁所,0,
新北市,4043220,新北市汐止區江北里汐萬路一段81號,特優級,文化育樂活動場所,女廁所,0,
新北市,4043220,新北市汐止區拱北里汐萬路三段88號,特優級,交通,男廁所,0,
新北市,4043220,新北市汐止區拱北里汐萬路三段88號,特優級,交通,女廁所,0,
新北市,4043220,新北市汐止區樟樹里大同路一段353號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市汐止區樟樹里大同路一段353號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市汐止區樟樹里大同路一段158號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市汐止區樟樹里大同路一段158號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市汐止區樟樹里大同路一段339-2號,不合格,社福機構、集會場所,混合廁所,0,
新北市,4043220,新北市汐止區北山里康寧街5號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市汐止區北山里康寧街5號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市汐止區北山里康寧街6號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市汐止區北山里康寧街6號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市汐止區白雲里水源路二段88巷處,特優級,公園,無障礙廁所,0,
新北市,4043220,新北市汐止區白雲里水源路二段88巷處,特優級,公園,無障礙廁所,0,
新北市,4043220,新北市汐止區白雲里水源路二段112號、114號,特優級,社福機構、集會場所,混合廁所,0,
新北市,4043220,新北市汐止區橫科里大同路一段1號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市汐止區中興里中興路168-10號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市汐止區中興里中興路168-10號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市汐止區中興里福德一路272巷5號,特優級,文化育樂活動場所,混合廁所,0,
新北市,4043220,新北市汐止區中興里福德一路272巷5號,特優級,社福機構、集會場所,混合廁所,0,
新北市,4043220,新北市汐止區湖光里康寧街536號,特優級,商業營業場所,無障礙廁所,0,
新北市,4043220,新北市汐止區湖光里康寧街536號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市汐止區湖光里康寧街520-1號,特優級,社福機構、集會場所,混合廁所,0,
新北市,4043220,新北市汐止區湖光里康寧街520-1號,特優級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市汐止區仁德里和平街6巷1弄1號,特優級,社福機構、集會場所,混合廁所,0,
新北市,4043220,新北市汐止區厚德里樟樹一路137巷29號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市汐止區厚德里樟樹一路137巷30號,特優級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市汐止區忠孝里工建路60號,特優級,社福機構、集會場所,混合廁所,0,
新北市,4043220,新北市汐止區自強里新台五路一段162號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市汐止區自強里新台五路一段162號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市汐止區自強里新興路54號,特優級,社福機構、集會場所,混合廁所,0,
新北市,4043220,新北市汐止區自強里新興路54號,特優級,社福機構、集會場所,無障礙廁所,0,
新北市,4043220,新北市汐止區文化里新台五路一段132號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市汐止區文化里新台五路一段132號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市汐止區文化里南興路83巷17號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市汐止區文化里南興路83巷18號,特優級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市汐止區金龍里湖前街31巷2弄2號,特優級,社福機構、集會場所,混合廁所,0,
新北市,4043220,新北市汐止區興福里福德一路141巷52號,特優級,社福機構、集會場所,混合廁所,0,
新北市,4043220,新北市汐止區興福里福德一路141巷52號,特優級,社福機構、集會場所,無障礙廁所,0,
新北市,4043220,新北市汐止區東勢里東勢街15-1號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市汐止區東勢里東勢街15-1號,特優級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市汐止區大同里大同路二段182號,特優級,交通,男廁所,0,
新北市,4043220,新北市汐止區大同里大同路二段182號,特優級,交通,女廁所,0,
新北市,4043220,新北市汐止區大同里大同路二段242號,特優級,商業營業場所,混合廁所,0,
新北市,4043220,新北市汐止區大同里大同路二段312巷16弄35號,特優級,社福機構、集會場所,混合廁所,0,
新北市,4043220,新北市汐止區秀山里勤進路1號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市汐止區秀山里勤進路1號,特優級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市汐止區秀山里勤進路1號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市汐止區秀山里勤進路1號,特優級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市汐止區秀山里勤進路1號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市汐止區秀山里勤進路1號,特優級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市瑞芳區龍潭里明燈路三段82號,特優級,交通,男廁所,0,
新北市,4043220,新北市瑞芳區龍潭里明燈路三段82號,特優級,交通,女廁所,0,
新北市,4043220,新北市瑞芳區龍興里明燈路三段6號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市瑞芳區龍興里明燈路三段6號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市瑞芳區龍興里明燈路三段6號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市瑞芳區龍興里明燈路三段6號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市瑞芳區東和里中山路200號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市瑞芳區東和里中山路200號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市瑞芳區吉慶里中央路62號,特優級,交通,男廁所,0,
新北市,4043220,新北市瑞芳區傑魚里傑魚坑路1號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市瑞芳區傑魚里傑魚坑路1號,優等級,商業營業場所,女廁所,0,
新北市,4043220,新北市瑞芳區光復里柴寮路70號,特優級,交通,男廁所,0,
新北市,4043220,新北市瑞芳區光復里柴寮路70號,特優級,交通,女廁所,0,
新北市,4043220,新北市瑞芳區基山里九份舊道,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市瑞芳區基山里九份舊道,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市瑞芳區崇文里九份市場,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市瑞芳區崇文里九份市場,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市瑞芳區銅山里金瓜石車站,特優級,交通,男廁所,0,
新北市,4043220,新北市瑞芳區銅山里金瓜石車站,特優級,交通,女廁所,0,
新北市,4043220,新北市瑞芳區銅山里金光路8號,特優級,文化育樂活動場所,男廁所,0,
新北市,4043220,新北市瑞芳區銅山里金光路8號,特優級,文化育樂活動場所,女廁所,0,
新北市,4043220,新北市瑞芳區銅山里金光路8號,特優級,文化育樂活動場所,男廁所,0,
新北市,4043220,新北市瑞芳區銅山里金光路8號,特優級,文化育樂活動場所,女廁所,0,
新北市,4043220,新北市瑞芳區海濱里海濱路157-2號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市瑞芳區海濱里海濱路157-2號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市瑞芳區瑞濱里瑞濱路32-6號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市瑞芳區瑞濱里瑞濱路32-6號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市瑞芳區鼻頭里鼻頭路245-1號,特優級,觀光地區及風景區,男廁所,0,
新北市,4043220,新北市瑞芳區鼻頭里鼻頭路245-1號,特優級,觀光地區及風景區,女廁所,0,
新北市,4043220,新北市土城區埤塘里和平路24號,特優級,文化育樂活動場所,男廁所,0,
新北市,4043220,新北市土城區土城里和平路11號,特優級,宗教禮儀場所,男廁所,0,
新北市,4043220,新北市土城區員林里中央路2段159號,優等級,商業營業場所,混合廁所,0,
新北市,4043220,新北市土城區員仁里中央路2段280號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市土城區大安里中央路3段105號,特優級,交通,男廁所,0,
新北市,4043220,新北市土城區永寧里永安街25號,特優級,商業營業場所,男廁所,1,
新北市,4043220,新北市土城區頂埔里中央路4段65號,優等級,宗教禮儀場所,男廁所,0,
臺東縣,208092,臺東縣臺東市文化里信義路291號,特優級,民眾洽公場所,性別友善廁所,0,
新北市,4043220,新北市板橋區華興里南雅雅南路2段1-1號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市板橋區華德里四川路二段245巷125號,特優級,公園,男廁所,0,
新北市,4043220,新北市板橋區華德里四川路二段245巷125號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市板橋區華東里板城路28之1號旁,特優級,公園,男廁所,0,
新北市,4043220,新北市板橋區華東里南雅南路2段17號,特優級,交通,男廁所,1,
新北市,4043220,新北市板橋區華東里南雅南路2段17號,特優級,交通,女廁所,1,
新北市,4043220,新北市板橋區信義里信義路150巷43之1號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市板橋區華中里僑中一街124巷底,特優級,公園,男廁所,0,
新北市,4043220,新北市板橋區浮洲里僑中一街124巷20弄,特優級,公園,男廁所,0,
新北市,4043220,新北市板橋區復興里大觀路二段28號,特優級,公園,男廁所,0,
新北市,4043220,新北市板橋區大安里大觀路二段163號,特優級,文化育樂活動場所,男廁所,0,
新北市,4043220,新北市板橋區崑崙里篤行路一段33號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市板橋區崑崙里大觀路三段240號,特優級,公園,男廁所,0,
新北市,4043220,新北市板橋區崑崙里沙崙街9號,特優級,公園,男廁所,0,
新北市,4043220,新北市板橋區溪洲里溪崑二街113號,特優級,公園,男廁所,0,
新北市,4043220,新北市板橋區溪洲里溪崑二街113號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市板橋區香雅里南雅西路二段301巷41弄,特優級,公園,男廁所,0,
新北市,4043220,新北市板橋區文化里文化路二段173號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市板橋區富貴里三民路2段31號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市板橋區富貴里三民路2段31號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市板橋區堂春里篤行路二段133號,特優級,公園,男廁所,0,
新北市,4043220,新北市板橋區堂春里篤行路二段133號,特優級,文化育樂活動場所,男廁所,0,
新北市,4043220,新北市板橋區莊敬里民生路2段120號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市三重區中興里重新路5段628號,優等級,商業營業場所,男廁所,0,
新北市,4043220,新北市三重區中興里重新路5段628號,優等級,商業營業場所,女廁所,0,
新北市,4043220,新北市三重區過田里重新路3段157號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市永和區永貞里永利路69號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市永和區秀得里得和路405號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區福基里五工路60號,優等級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區福基里五工路60號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市新莊區福基里新北大道2段167號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區福基里新北大道2段167號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市新莊區福興里五權三路2號,優等級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區福興里五權三路2號,特優級,商業營業場所,無障礙廁所,0,
新北市,4043220,新北市新莊區忠孝里中正路338號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區忠孝里中正路338號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市新莊區恆安里中正路82號,優等級,公園,男廁所,0,
新北市,4043220,新北市新莊區八德里民安路188巷5號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區八德里民安路188巷5號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市新莊區八德里民安路188巷5號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區八德里民安路188巷5號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市新莊區八德里民安路188巷5號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區八德里民安路188巷5號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市新莊區興漢里中正路176號,特優級,民眾洽公場所,性別友善廁所,0,
新北市,4043220,新北市新莊區興漢里中正路176號,特優級,民眾洽公場所,混合廁所,1,
新北市,4043220,新北市新莊區中和里中港路311號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區中和里中港路311號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市新莊區中和里中港路319號,特優級,商業營業場所,混合廁所,0,
新北市,4043220,新北市新莊區中和里中港路319號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市新莊區西盛里新樹路294號,特優級,商業營業場所,混合廁所,0,
新北市,4043220,新北市新莊區榮和里新莊路313巷,優等級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區榮和里新莊路313巷,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市新莊區瓊林里瓊泰路85號,特優級,社福機構、集會場所,混合廁所,0,
新北市,4043220,新北市新莊區瓊林里瓊泰路85號,特優級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市萬里區萬里里瑪鋉路39號,特優級,商業營業場所,混合廁所,0,
新北市,4043220,新北市新莊區文明里中正路1號,特優級,商業營業場所,無障礙廁所,0,
新北市,4043220,新北市新莊區思源里思源路68號,優等級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區思源里思源路68號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市新莊區南港里四維路186巷2號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市新莊區南港里四維路186巷2號,特優級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市新莊區南港里四維路186巷2號,特優級,社福機構、集會場所,無障礙廁所,0,
新北市,4043220,新北市新莊區立德里和興街66號,特優級,文化育樂活動場所,男廁所,0,
新北市,4043220,新北市新莊區立德里和興街66號,特優級,文化育樂活動場所,女廁所,0,
新北市,4043220,新北市新莊區信義里昌明街1號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市新莊區信義里昌明街1號,特優級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市新莊區信義里昌明街1號,特優級,社福機構、集會場所,無障礙廁所,0,
新北市,4043220,新北市新莊區化成里復興路3段117號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區化成里復興路3段117號,特優級,商業營業場所,混合廁所,0,
新北市,4043220,新北市新莊區丹鳳里中正路620號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區丹鳳里中正路620號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市新莊區丹鳳里中正路692之8號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區丹鳳里中正路692之8號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市新莊區丹鳳里新北大道七段120號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區丹鳳里新北大道七段120號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市新莊區仁愛里自由街1號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市新莊區仁愛里自由街1號,特優級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市新莊區雙鳳里新北大道7段792號,特優級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區雙鳳里新北大道7段792號,特優級,商業營業場所,女廁所,0,
新北市,4043220,新北市新莊區雙鳳里雙鳳路75號,特優級,社福機構、集會場所,男廁所,0,
新北市,4043220,新北市新莊區雙鳳里雙鳳路75號,特優級,社福機構、集會場所,女廁所,0,
新北市,4043220,新北市新莊區雙鳳里雙鳳路75號,特優級,社福機構、集會場所,無障礙廁所,0,
新北市,4043220,新北市新莊區中華里中華路2段83號,優等級,商業營業場所,男廁所,0,
新北市,4043220,新北市新莊區中華里中華路2段83號,優等級,商業營業場所,女廁所,0,
新北市,4043220,新北市新莊區中華里中港路324-3號,特優級,文化育樂活動場所,男廁所,0,
新北市,4043220,新北市新莊區中華里中港路324-3號,特優級,文化育樂活動場所,女廁所,0,
新北市,4043220,新北市新莊區中華里中港路324-3號,特優級,文化育樂活動場所,無障礙廁所,0,
新北市,4043220,新北市新莊區中信里中信街74號,特優級,社福機構、集會場所,男廁所,0,
